# Source: https://github.com/BlueSkyLT/siteselect_sg/blob/main/dataset/hdb.csv (trimmed to 5 columns)
blk_no,street,lat,lng,postal
162,ANG MO KIO AVE 4,1.3741075702016,103.838863921122,560162
162,BEDOK STH RD,1.31967414684941,103.946053142494,460162
162,BISHAN ST 13,1.34757959539738,103.855948520053,570162
162,BT MERAH CTRL,1.28383730148701,103.81746608298,150162
162,BT BATOK ST 11,1.3476807502065,103.741887681534,650162
162,JLN TECK WHYE,1.38086551927932,103.757683733859,680162
162,MEI LING ST,1.29225467139033,103.802856952057,140162
162,PUNGGOL CTRL,1.39611282801685,103.914365903248,820162
162,RIVERVALE CRES,1.39088032859517,103.907868304843,540162
162,SIMEI RD,1.34571936968925,103.959934930653,520162
162,TAMPINES ST 12,1.34990496411198,103.947139796649,521162
162,WOODLANDS ST 13,1.43302886817123,103.773134083234,730162
162,YISHUN ST 11,1.43305540741239,103.832397917463,760162
162,YUNG PING RD,1.32964834399546,103.722091489776,610162
162A,PUNGGOL CTRL,1.39636616023321,103.914250161058,821162
162A,RIVERVALE CRES,1.39035961258595,103.907636739734,541162
162B,PUNGGOL CTRL,1.39627216146094,103.914537839865,822162
162B,RIVERVALE CRES,1.39035967745112,103.908076555691,542162
162C,RIVERVALE CRES,1.39002955034112,103.908484894878,543162
163,ANG MO KIO AVE 4,1.37355179225548,103.838168952258,NIL
163,BEDOK STH RD,1.3197279369589,103.946626870712,460163
163,BISHAN ST 13,1.34802295169562,103.856274981004,570163
163,BT MERAH CTRL,1.28370220959751,103.816949612508,150163
163,BT BATOK ST 11,1.34814949552612,103.742658130106,650163
163,GANGSA RD,1.37626324137774,103.764450950694,670163
163,JLN TECK WHYE,1.38092711505946,103.756924610301,680163
163,LOR 1 TOA PAYOH,1.33206060664774,103.84410502428,310163
163,SIMEI RD,1.34600508966501,103.959200557679,520163
163,STIRLING RD,1.29187643649549,103.802632277067,140163
163,TAMPINES ST 12,1.34953223099799,103.947459140714,521163
163,WOODLANDS ST 13,1.43300314047395,103.773984220509,730163
163,YUNG PING RD,1.33034050335957,103.722663403184,610163
163A,GANGSA RD,1.37693802145847,103.764352791521,671163
163A,PUNGGOL CTRL,1.39550060247735,103.914059779581,821163
163A,RIVERVALE CRES,1.38955889926807,103.908816898252,541163
163A,YUNG PING RD,1.33017639971765,103.722234320588,611163
163B,GANGSA RD,1.37676282343844,103.764631637235,672163
163B,PUNGGOL CTRL,1.39563022035357,103.913772153731,822163
163B,RIVERVALE CRES,1.38919549974865,103.908650220784,542163
163C,RIVERVALE CRES,1.38965895052743,103.9082928215,543163
164,BEDOK STH RD,1.32011535001947,103.94657031077,460164
164,BISHAN ST 13,1.34846352425067,103.856094684689,570164
164,BT MERAH CTRL,1.28340675598635,103.816756914621,150164
164,BT BATOK ST 11,1.34771697477219,103.742831711054,650164
164,GANGSA RD,1.37647171774719,103.764884247788,670164
164,JLN TECK WHYE,1.38115926308689,103.756362638551,680164
164,PUNGGOL CTRL,1.39572658648854,103.914453980581,820164
164,RIVERVALE CRES,1.38930506623143,103.907598607934,540164
164,SIMEI RD,1.34607302489279,103.958432281147,520164
164,STIRLING RD,1.29151824833554,103.802513058468,140164
164,TAMPINES ST 12,1.3496215142655,103.946000691097,521164
164,WOODLANDS ST 13,1.433002949163,103.7742800268,730164
164,YUNG KUANG RD,1.33043562620076,103.721499256737,610164
164A,RIVERVALE CRES,1.39007029696728,103.907273221559,541164
164A,STIRLING RD,1.29170183707309,103.802278771591,141164
164A,YUNG KUANG RD,1.33018740882956,103.721875506696,611164
164B,RIVERVALE CRES,1.3896935721541,103.907293906792,542164
164C,RIVERVALE CRES,1.38983290258257,103.907856160943,543164
165,BEDOK STH RD,1.32030892324763,103.946089973664,460165
165,BISHAN ST 13,1.3491982286049,103.856194448527,570165
165,BT BATOK WEST AVE 8,1.34733680035748,103.741974925853,650165
165,BT MERAH CTRL,1.2829569880635,103.816934790553,150165
165,GANGSA RD,1.37685096970547,103.765123697174,670165
165,HOUGANG AVE 1,1.35020505529481,103.887911495156,530165
165,SIMEI RD,1.34553016120065,103.959248804134,520165
165,STIRLING RD,1.29076405683553,103.801916448458,140165
165,TAMPINES ST 12,1.34925962313654,103.945859451023,521165
165,TECK WHYE CRES,1.38292232427838,103.753939006148,680165
165,WOODLANDS ST 13,1.43297209045375,103.774926546572,730165
165,YISHUN RING RD,1.43523020560839,103.832300907634,762165
165,YUNG KUANG RD,1.33093310643787,103.721434810152,610165
165A,PUNGGOL CTRL,1.39499896632261,103.914754330362,821165
165A,TECK WHYE CRES,1.38273704594211,103.753517098194,681165
165A,YUNG KUANG RD,1.33072542257431,103.721913762657,611165
165B,PUNGGOL CTRL,1.39512803214592,103.914467126167,822165
165B,YUNG KUANG RD,1.33064472260389,103.722321863113,612165
166,BEDOK STH AVE 3,1.32004079860245,103.945196685812,460166
166,BISHAN ST 13,1.34886345078255,103.855225779214,570166
166,BT MERAH CTRL,1.28315092773625,103.817689706645,150166
166,BT BATOK WEST AVE 8,1.34716236191294,103.742807879476,650166
166,GANGSA RD,1.37748344975701,103.765391081305,670166
166,HOUGANG AVE 1,1.35117566880152,103.888195279031,530166
166,PUNGGOL CTRL,1.3949756292314,103.915467411217,820166
166,SIMEI RD,1.34540174805198,103.958150764828,520166
166,STIRLING RD,1.29069965982212,103.802362949625,140166
166,TAMPINES ST 12,1.34882100651553,103.946433351076,521166
166,TECK WHYE CRES,1.38294870170981,103.752865119141,680166
166,WOODLANDS ST 13,1.433317737659,103.77549155593,730166
166,YISHUN RING RD,1.43628386057838,103.831606580876,760166
166,YUNG KUANG RD,1.33121044433009,103.72142643444,610166
166A,HOUGANG AVE 1,1.35087026711438,103.888109641619,531166
166A,PUNGGOL CTRL,1.39444866898152,103.915522366152,821166
166A,TECK WHYE CRES,1.38329360087486,103.753025884378,681166
166A,YUNG KUANG RD,1.33128810212915,103.721959330636,611166
166B,PUNGGOL CTRL,1.39457812551483,103.915235013308,822166
166B,TECK WHYE CRES,1.38315989308266,103.753400918803,682166
166B,YUNG KUANG RD,1.3312465772439,103.722255844894,612166
167,BEDOK STH AVE 3,1.31963968622666,103.944965230243,460167
167,BISHAN ST 13,1.34800341123895,103.855395747158,570167
167,BT BATOK WEST AVE 8,1.34693272783596,103.742257105901,650167
167,HOUGANG AVE 1,1.35181593598792,103.888448131093,530167
167,JLN BT MERAH,1.28267411097838,103.818586017746,150167
167,PETIR RD,1.37742263722288,103.764969276089,670167
167,PUNGGOL EAST,1.39486577164399,103.914091270559,820167
167,SIMEI LANE,1.34311365615358,103.958554178687,520167
167,STIRLING RD,1.29003092983174,103.80260432134,140167
167,WOODLANDS ST 11,1.43359370586711,103.775884057946,730167
167,YISHUN RING RD,1.43661282967317,103.832356503845,760167
167A,BISHAN ST 13,1.34725224492519,103.855464674496,571167
167A,PUNGGOL EAST,1.39390824772023,103.915106920555,821167
167A,SIMEI LANE,1.34356565862111,103.959402041657,521167
167B,PUNGGOL EAST,1.39422713582442,103.914977357333,822167
167B,SIMEI LANE,1.34313573705442,103.959642800881,522167
167C,PUNGGOL EAST,1.39438896172643,103.914752389752,823167
167C,SIMEI LANE,1.3430003993356,103.959413407916,523167
167D,PUNGGOL EAST,1.3945483994992,103.91452934796,824167
167D,SIMEI LANE,1.34287368716928,103.959205140294,524167
168,BEDOK STH AVE 3,1.32003490215579,103.944571586111,460168
168,BISHAN ST 13,1.3473187037658,103.854162127782,570168
168,BT BATOK WEST AVE 8,1.34717025311255,103.741298523595,650168
168,HOUGANG AVE 1,1.35214138339205,103.889540957058,530168
168,JLN BT MERAH,1.2829318633288,103.818800230706,150168
168,LOR 1 TOA PAYOH,1.33176643070234,103.843423249665,310168
168,PETIR RD,1.37758285592609,103.764402344565,670168
168,PUNGGOL FIELD,1.39425629780831,103.913043510411,820168
168,SIMEI LANE,1.34301300181653,103.958834918896,520168
168,STIRLING RD,1.29002050735811,103.80318804437,141168
168,WOODLANDS ST 11,1.43298224272875,103.776421237383,730168
168A,PUNGGOL EAST,1.39458916861034,103.914238786983,821168
168A,QUEENSWAY,1.28928555929927,103.803401515145,140168
168A,SIMEI LANE,1.34273869646672,103.958976326972,521168
168B,PUNGGOL EAST,1.39449602941946,103.913979040224,822168
168B,SIMEI LANE,1.34261198398468,103.958768059936,522168
168C,PUNGGOL FIELD,1.39390315065765,103.913776841169,823168
168C,SIMEI LANE,1.34247709890668,103.958539053563,523168
168D,PUNGGOL FIELD,1.39374676775181,103.914001603344,824168
168D,SIMEI LANE,1.34285868951136,103.958258733447,524168
169,BEDOK STH AVE 3,1.32038884581716,103.945093904498,460169
169,BISHAN ST 13,1.34685267491893,103.854099130793,570169
169,BT BATOK WEST AVE 8,1.34660733553492,103.740909286964,650169
169,HOUGANG AVE 1,1.35160490053332,103.889848995071,530169
169,JLN BT MERAH,1.28331722010432,103.818863104657,150169
169,LOR 1 TOA PAYOH,1.33172599846081,103.842799470193,310169
169,PUNGGOL FIELD,1.39369894330648,103.914400396603,820169
169,STIRLING RD,1.29043486528791,103.803105948762,140169
169,WOODLANDS ST 11,1.43332338026154,103.776486303321,730169
169A,PUNGGOL FIELD,1.3930827465106,103.914282199575,821169
169A,STIRLING RD,1.29023356347407,103.802972763708,141169
169B,PUNGGOL FIELD,1.39322466506004,103.914067696947,822169
169C,PUNGGOL FIELD,1.3936210916849,103.91422364645,823169
17,BEACH RD,1.30368952030975,103.863575539303,190017
17,BEDOK STH RD,1.32014883000628,103.935563486677,460017
17,CANTONMENT CL,1.27383556871582,103.839844255368,080017
17,CIRCUIT RD,1.32982010709091,103.888575098145,370017
17,DOVER CRES,1.30765453773173,103.782891219198,130017
17,EUNOS CRES,1.32337014878712,103.904403708711,400017
17,GHIM MOH RD,1.30989225871342,103.787432226528,270017
17,HOUGANG AVE 3,1.36343443196468,103.890977580317,530017
17,JLN TENTERAM,1.32821169071169,103.859812573047,321017
17,JOO SENG RD,1.33622198644093,103.88110329747,NIL
17,LOR 7 TOA PAYOH,1.33642660399461,103.85660811051,310017
17,MARINE TER,1.30376782197877,103.914176046886,440017
17,MARSILING LANE,1.44267823126467,103.77772450872,730017
17,SENG POH RD,1.28529691796456,103.833235327463,161017
17,ST. GEORGE'S RD,1.32390529731655,103.862384547944,320017
17,TECK WHYE LANE,1.37919759061172,103.753933666216,680017
17,TELOK BLANGAH CRES,1.27776786253278,103.821702419401,090017
17,TIONG BAHRU RD,1.28561526398792,103.833116272886,163017
17,TOH YI DR,1.33976904024065,103.772556110778,590017
17,UPP BOON KENG RD,1.31502841514731,103.87162041674,380017
17A,CIRCUIT RD,1.32989202076676,103.888112904804,371017
17A,LOR 7 TOA PAYOH,1.33604073510777,103.856973479645,311017
17A,MARINE TER,1.30347712424333,103.914367428895,441017
17A,TELOK BLANGAH CRES,1.27738260692574,103.821603980031,091017
17B,CIRCUIT RD,1.32994002346249,103.889189084492,372017
17B,TELOK BLANGAH CRES,1.27728687634362,103.821940742598,092017
170,ANG MO KIO AVE 4,1.37400071781295,103.83643153142,560170
170,BEDOK STH RD,1.32072011243993,103.946111070113,460170
170,BISHAN ST 13,1.34642029733671,103.853592501555,570170
170,BT BATOK WEST AVE 8,1.34655585025652,103.740101500639,650170
170,GANGSA RD,1.37856275551968,103.766097785672,670170
170,HOUGANG AVE 1,1.35146345874372,103.889319373277,530170
170,LOR 1 TOA PAYOH,1.33131927016888,103.842668711023,310170
170,STIRLING RD,1.29091128182876,103.803120797076,140170
170,WOODLANDS ST 11,1.43363472515023,103.776294092675,730170
170,YISHUN AVE 7,1.43709558093348,103.832777533108,760170
170A,LOMPANG RD,1.37890449200417,103.765567187228,671170
170A,PUNGGOL FIELD,1.39356094752398,103.914860704891,821170
170B,PUNGGOL FIELD,1.39333774612629,103.914700909157,822170
170C,PUNGGOL FIELD,1.39310784191806,103.914546399185,823170
170D,PUNGGOL EAST,1.39406022804545,103.915069584355,824170
171,ANG MO KIO AVE 4,1.37473291237038,103.835682669212,560171
171,BEDOK STH RD,1.32089676770365,103.945428720471,460171
171,BISHAN ST 13,1.34678777068608,103.853709975879,570171
171,BT BATOK WEST AVE 8,1.34610021179301,103.740229621691,650171
171,EDGEDALE PLAINS,1.39487998051125,103.912580085152,820171
171,GANGSA RD,1.37896953663304,103.766375003722,670171
171,HOUGANG AVE 1,1.35113637322024,103.889168968814,530171
171,LOR 1 TOA PAYOH,1.33068534910935,103.842659017362,310171
171,STIRLING RD,1.29073246202285,103.803846934678,140171
171,WOODLANDS ST 11,1.43397496930821,103.776526810231,730171
171,YISHUN AVE 7,1.43691621022976,103.832132015264,760171
171A,EDGEDALE PLAINS,1.39463078246783,103.912293852531,821171
171A,GANGSA RD,1.3792185647097,103.766378322534,671171
171A,LOR 1 TOA PAYOH,1.33078109998528,103.842238410345,311171
171A,STIRLING RD,1.29000089314869,103.803731698111,141171
171B,EDGEDALE PLAINS,1.39497731786872,103.912717529753,822171
171C,EDGEDALE PLAINS,1.39481475165028,103.913160942886,823171
172,ANG MO KIO AVE 4,1.37469423247424,103.836462867365,560172
172,BEDOK STH RD,1.32066917100909,103.94468952936,460172
172,BISHAN ST 13,1.34748317620022,103.85354374139,570172
172,BT BATOK WEST AVE 8,1.34566903930041,103.740480275142,650172
172,EDGEDALE PLAINS,1.39552866561289,103.911790351139,820172
172,GANGSA RD,1.37944526563634,103.766667077399,670172
172,HOUGANG AVE 1,1.35057934440741,103.889495942165,530172
172,LOR 1 TOA PAYOH,1.33035489391143,103.843053387382,310172
172,WOODLANDS ST 13,1.43397247465557,103.777516916131,730172
172,YISHUN AVE 7,1.43660111000642,103.83109095206,760172
172A,EDGEDALE PLAINS,1.39533467975268,103.911433937342,821172
172A,HOUGANG AVE 1,1.35062246399107,103.889030340273,531172
172A,LOR 1 TOA PAYOH,1.33026993932136,103.842540247429,311172
172B,EDGEDALE PLAINS,1.39572401541499,103.911805360674,822172
172C,EDGEDALE PLAINS,1.39544457659291,103.912465385663,823172
172D,EDGEDALE PLAINS,1.39500784389426,103.91195820319,824172
173,ANG MO KIO AVE 4,1.37531353711244,103.836245672487,560173
173,BISHAN ST 13,1.3477511871809,103.854258267311,570173
173,BT BATOK WEST AVE 8,1.34610499318053,103.740825524725,650173
173,GANGSA RD,1.37992941455809,103.766762151697,670173
173,HOUGANG AVE 1,1.3501246547491,103.888838230371,530173
173,LOR 1 TOA PAYOH,1.33000819866672,103.842532936051,310173
173,PUNGGOL FIELD,1.39728828274659,103.909217255953,820173
173,WOODLANDS ST 13,1.43296723097781,103.777807451472,730173
173,YISHUN AVE 7,1.43706628204098,103.831120689838,760173
173A,PUNGGOL FIELD,1.39701308622338,103.909354092412,821173
173B,PUNGGOL FIELD,1.3965502672863,103.910063026454,822173
173C,PUNGGOL FIELD,1.39618540563029,103.910561898211,823173
173D,PUNGGOL FIELD,1.39600798931162,103.910764694065,824173
174,ANG MO KIO AVE 4,1.37509746867904,103.83761896123,560174
174,BISHAN ST 13,1.34820799489001,103.854277011221,570174
174,BOON LAY DR,1.34624968110858,103.709387013109,640174
174,BT BATOK WEST AVE 8,1.34565480634643,103.741047683313,650174
174,LOMPANG RD,1.38021544120199,103.766302173684,670174
174,LOR 1 TOA PAYOH,1.3306720968474,103.84191793174,310174
174,PUNGGOL FIELD,1.39674078939422,103.910332528123,820174
174,WOODLANDS ST 13,1.43333288494876,103.777755663812,730174
174,YISHUN AVE 7,1.43739545335207,103.831939137109,760174
174A,EDGEDALE PLAINS,1.39637824000455,103.911280777695,821174
174A,HOUGANG AVE 1,1.34959952841041,103.888750009608,531174
174B,EDGEDALE PLAINS,1.396731877474,103.910812912681,822174
174B,HOUGANG AVE 1,1.34955516910381,103.889276891994,532174
174C,EDGEDALE PLAINS,1.39697305141614,103.910424539026,823174
174C,HOUGANG AVE 1,1.34912217494098,103.889093320959,533174
174D,EDGEDALE PLAINS,1.39749399878583,103.90998737562,824174
174D,HOUGANG AVE 1,1.34918475097231,103.888464914524,539174
175,ANG MO KIO AVE 4,1.37572264709308,103.837123341994,560175
175,BISHAN ST 13,1.34896062200566,103.853736013686,570175
175,BOON LAY DR,1.34668916681369,103.709485323529,640175
175,BT BATOK WEST AVE 8,1.34554897953938,103.741598629749,650175
175,LOMPANG RD,1.37979604054277,103.765989537263,670175
175,LOR 2 TOA PAYOH,1.33339638797854,103.847053798767,310175
175,PUNGGOL FIELD,1.39815400645774,103.908626761332,820175
175,WOODLANDS ST 13,1.4336190304618,103.777755926451,730175
175,YISHUN AVE 7,1.43760321425304,103.832468232948,760175
175,YUNG KUANG RD,1.33233225216323,103.721766497129,610175
175A,LOMPANG RD,1.37958020726677,103.766277420612,671175
175A,PUNGGOL FIELD,1.39740421637591,103.908973749809,821175
175A,YUNG KUANG RD,1.33195222315743,103.721513951179,611175
175B,PUNGGOL FIELD,1.39777053141822,103.908647567441,822175
175B,YUNG KUANG RD,1.33283359282698,103.721043381424,612175
175C,PUNGGOL FIELD,1.39813468812652,103.908148099382,823175
175C,YUNG KUANG RD,1.33278786165574,103.721640089539,613175
175D,PUNGGOL FIELD,1.39847059579432,103.90776934521,824175
176,ANG MO KIO AVE 4,1.3758482258358,103.83615719919,560176
176,BISHAN ST 13,1.34814264813403,103.853911806894,570176
176,BOON LAY DR,1.34725100297379,103.710014454331,640176
176,BT BATOK WEST AVE 8,1.34602341469707,103.741411023838,650176
176,EDGEFIELD PLAINS,1.39822072689937,103.909157606479,820176
176,LOMPANG RD,1.37924529892586,103.765881569885,670176
176,WOODLANDS ST 13,1.43357858402054,103.778353455619,730176
176,YUNG KUANG RD,1.33296901658125,103.720813768974,610176
176A,EDGEFIELD PLAINS,1.39899797080593,103.908145945966,821176
176B,EDGEFIELD PLAINS,1.39855735431843,103.908509049423,822176
176C,EDGEFIELD PLAINS,1.39831055285523,103.90878367744,823176
176D,EDGEFIELD PLAINS,1.39794240618774,103.909448151668,824176
177,ANG MO KIO AVE 4,1.37583827139652,103.838123054825,560177
177,BISHAN ST 13,1.3478462316134,103.853549587529,570177
177,BOON LAY DR,1.34781063442169,103.70952850456,640177
177,BT BATOK WEST AVE 8,1.34640774981861,103.74153732143,650177
177,LOMPANG RD,1.38038712496611,103.76535460069,670177
177,TOA PAYOH CTRL,1.33390034057387,103.848854818382,310177
177,WOODLANDS ST 13,1.43435791362603,103.778088434368,730177
177,YUNG SHENG RD,1.33332045172975,103.721308656123,610177
177A,LOMPANG RD,1.38066984857596,103.764955196588,671177
177B,LOMPANG RD,1.38003600134072,103.765061779758,672177
178,ANG MO KIO AVE 4,1.37619319942083,103.837038191014,560178
178,BISHAN ST 13,1.34812743111822,103.852330274842,570178
178,BOON LAY DR,1.34731245413465,103.708804114372,640178
178,BT BATOK WEST AVE 8,1.34605460336986,103.742605875259,650178
178,EDGEFIELD PLAINS,1.39940654439881,103.908430998774,820178
178,LOMPANG RD,1.38023381201566,103.764815490957,670178
178,RIVERVALE CRES,1.38831599524616,103.909984297227,540178
178,TOA PAYOH CTRL,1.33358025794591,103.84926452128,310178
178,WOODLANDS ST 13,1.43464080601813,103.777670022616,730178
178,YUNG SHENG RD,1.33323653409443,103.72084235604,610178
178A,RIVERVALE CRES,1.38897323682802,103.909651586289,541178
178B,RIVERVALE CRES,1.38854689304718,103.910034044279,542178
178C,RIVERVALE CRES,1.38873270132208,103.910660470449,543178
178D,RIVERVALE CRES,1.38904079413305,103.91071884624,544178
179,ANG MO KIO AVE 5,1.37690418077298,103.836218103538,560179
179,BISHAN ST 13,1.34860831209993,103.851843334947,570179
179,BOON LAY DR,1.34703395486511,103.708985502465,640179
179,BT BATOK WEST AVE 8,1.34581228622891,103.742210249553,650179
179,EDGEFIELD PLAINS,1.39954391137094,103.908929052473,820179
179,LOMPANG RD,1.37984676162569,103.765075708901,670179
179,TOA PAYOH CTRL,1.3339009997633,103.850092878516,310179
179,WOODLANDS ST 13,1.43477628027223,103.778216808762,730179
179,YUNG SHENG RD,1.33368866801987,103.720747470236,610179
18,BEDOK STH RD,1.32052771476512,103.934764301988,460018
18,CANTONMENT CL,1.27390144581321,103.839417299226,080018
18,CIRCUIT RD,1.3292539872905,103.889401787939,370018
18,DAKOTA CRES,1.30596862861613,103.885199137384,390018
18,DOVER CRES,1.30808343614203,103.783057196097,130018
18,EUNOS CRES,1.32374151802981,103.904360289416,400018
18,GHIM MOH RD,1.31015054686008,103.787082418192,270018
18,HOLLAND DR,1.31158065054403,103.791925841158,271018
18,HOUGANG AVE 3,1.36321657536108,103.891929615677,530018
18,JLN MEMBINA,1.28572375455802,103.8267854483,164018
18,JLN SULTAN,1.3032741422611,103.862614969484,190018
18,JLN TENTERAM,1.32782768735672,103.860080664772,321018
18,JOO SENG RD,1.33684922199185,103.881141512065,360018
18,LOR 7 TOA PAYOH,1.33575723665506,103.856789628423,310018
18,MARINE TER,1.30320859297139,103.914300755195,440018
18,MARSILING LANE,1.44368553798352,103.777802974967,730018
18,ST. GEORGE'S RD,1.3237297459852,103.862649307952,322018
18,TAMAN HO SWEE,1.28809868332674,103.831032031024,162018
18,TECK WHYE LANE,1.37829768797221,103.754071398872,680018
18,TELOK BLANGAH CRES,1.27790984987633,103.822535848245,090018
18,TIONG BAHRU RD,1.28572778130037,103.832592401388,163018
18,TOH YI DR,1.33997913622859,103.773132242769,590018
18,UPP BOON KENG RD,1.31480351435494,103.872301458428,NIL
18A,CIRCUIT RD,1.32932082372457,103.888071748726,371018
18A,DOVER CRES,1.30790649624427,103.782958919199,131018
18A,HOLLAND DR,1.31105861060205,103.791886571185,272018
18A,JLN MEMBINA,1.28525463304241,103.826764422959,165018
18A,LOR 6 TOA PAYOH,1.33607385973965,103.856580484014,311018
18A,ST. GEORGE'S RD,1.3237297459852,103.862649307952,322018
18B,CIRCUIT RD,1.32918105126141,103.888248441219,372018
18B,HOLLAND DR,1.31101768983656,103.791451916991,273018
18C,CIRCUIT RD,1.3292969092972,103.888792588332,373018
18C,HOLLAND DR,1.31031629242811,103.791738859624,274018
18D,CIRCUIT RD,1.32940434763773,103.889196979567,374018
18D,HOLLAND DR,1.30998398427407,103.792601366744,275018
180,ANG MO KIO AVE 5,1.37667706408635,103.83836104381,560180
180,BEDOK NTH RD,1.3267134876497,103.940892186551,460180
180,BISHAN ST 13,1.34848989236241,103.852392818701,570180
180,BOON LAY DR,1.34808154640861,103.70817710905,640180
180,BT BATOK WEST AVE 8,1.34555899395756,103.742841777336,650180
180,EDGEFIELD PLAINS,1.39861224109838,103.909349829659,820180
180,LOMPANG RD,1.37885365730573,103.764775595893,670180
180,MARSILING RD,1.43981729809938,103.778781696767,730180
180,PASIR RIS ST 11,1.36408380360326,103.960249459181,510180
180,RIVERVALE CRES,1.38990087889263,103.910055555959,540180
180,YUNG SHENG RD,1.33369142178284,103.72126635519,610180
180A,BOON LAY DR,1.34761444670161,103.708643452604,641180
180A,LOMPANG RD,1.37870914221803,103.76497882643,671180
180A,MARSILING RD,1.43904320861563,103.778109726656,731180
180A,PASIR RIS ST 11,1.3647279417827,103.960097654755,511180
180A,RIVERVALE CRES,1.39025909742147,103.909624930156,541180
180B,BOON LAY DR,1.34783388779637,103.709071002443,642180
180B,MARSILING RD,1.43905659750822,103.778349763028,732180
180B,RIVERVALE CRES,1.38994718706066,103.909449885028,542180
180C,BOON LAY DR,1.34842576974129,103.708720468959,643180
180C,MARSILING RD,1.43956071432747,103.778587807364,733180
180C,RIVERVALE CRES,1.38949150176116,103.90966042653,543180
180D,RIVERVALE CRES,1.3893584945611,103.910398123408,544180
181,ANG MO KIO AVE 5,1.37679309896347,103.837142240849,560181
181,BEDOK NTH RD,1.32668601317692,103.941272008827,460181
181,BISHAN ST 13,1.34912207972494,103.852880896047,570181
181,BT BATOK WEST AVE 8,1.34565932527612,103.743411633447,650181
181,EDGEFIELD PLAINS,1.39914430474084,103.908983275657,820181
181,JELEBU RD,1.37925788735519,103.762997101416,670181
181,LOR 4 TOA PAYOH,1.33355772097994,103.850977857277,310181
181,MARSILING RD,1.43960764770865,103.779376115362,730181
181,PASIR RIS ST 11,1.36439754319681,103.960572120493,510181
181,RIVERVALE CRES,1.39055044929064,103.909810407326,540181
181,STIRLING RD,1.29438213198317,103.805560246494,140181
181,YUNG SHENG RD,1.33369206575684,103.721934875775,610181
181A,BOON LAY DR,1.34861811652171,103.708239203165,641181
181A,JELEBU RD,1.37940966208489,103.763463116485,671181
181B,BOON LAY DR,1.3487896063083,103.708522033806,642181
182,ANG MO KIO AVE 5,1.37733908523477,103.836472445051,560182
182,BEDOK NTH RD,1.3268699405257,103.941832797556,460182
182,BISHAN ST 13,1.35020582481902,103.853049203745,570182
182,BOON LAY AVE,1.3488699005466,103.708964774776,640182
182,BT BATOK WEST AVE 8,1.34556402157015,103.743821531821,650182
182,EDGEFIELD PLAINS,1.39892179551942,103.909311266559,820182
182,JELEBU RD,1.37984403992366,103.763409218035,670182
182,PASIR RIS ST 11,1.36463198995611,103.961001795019,510182
182,RIVERVALE CRES,1.39047126956208,103.909215796683,540182
182,STIRLING RD,1.29538263328405,103.804962382031,140182
182,WOODLANDS ST 13,1.43515895067377,103.776023343198,730182
182,YUNG SHENG RD,1.33369129501334,103.722503178422,610182
182A,RIVERVALE CRES,1.39045272942314,103.908892267885,541182
182A,STIRLING RD,1.29547080747872,103.804637647475,141182
182A,WOODLANDS ST 13,1.43569654168682,103.775515756855,731182
182A,YUNG SHENG RD,1.33354579743643,103.722677510304,611182
182B,WOODLANDS ST 13,1.43540518046772,103.776360045557,732182
183,BEDOK NTH RD,1.32643686024316,103.941850926144,460183
183,BISHAN ST 13,1.35045853468041,103.852476179728,570183
183,BOON LAY AVE,1.34926379671313,103.709356468207,640183
183,BT BATOK WEST AVE 8,1.34632638068317,103.743377821414,650183
183,EDGEFIELD PLAINS,1.39881003085177,103.909845612504,820183
183,JELEBU RD,1.37996382610558,103.763048293444,670183
183,PASIR RIS ST 11,1.36493828197643,103.960612447875,510183
183,RIVERVALE CRES,1.39176541520446,103.908158919987,540183
183,STIRLING RD,1.29568740644003,103.80486231318,140183
183,TOA PAYOH CTRL,1.33335596212429,103.848865687447,310183
183,WOODLANDS ST 13,1.43460460107004,103.776464770638,730183
183,YUNG SHENG RD,1.3332396770301,103.722683916463,610183
183A,BOON LAY AVE,1.34861716958628,103.709733571074,641183
183A,CORPORATION DR,1.3329247367798,103.722450364248,611183
183A,JELEBU RD,1.37994475006002,103.762675375332,671183
183A,RIVERVALE CRES,1.39164106188715,103.907924031863,541183
183A,WOODLANDS ST 13,1.43541550566116,103.777407059508,731183
183B,BOON LAY AVE,1.34809658034932,103.709411374507,642183
183B,RIVERVALE CRES,1.39130624638809,103.908329711702,542183
183B,WOODLANDS ST 13,1.4351188080972,103.777142798069,732183
183C,BOON LAY AVE,1.34865235705733,103.709098000538,643183
183C,RIVERVALE CRES,1.39094842317403,103.908612424417,543183
183C,WOODLANDS ST 13,1.43465687984813,103.776726754884,733183
183D,BOON LAY AVE,1.34909073283024,103.709042656994,644183
183D,RIVERVALE CRES,1.39145041079796,103.908743124375,544183
184,BEDOK NTH RD,1.32609462565376,103.941385900786,460184
184,BISHAN ST 13,1.35006712276964,103.85253500527,570184
184,BT BATOK WEST AVE 8,1.34623774673934,103.743824246873,650184
184,EDGEFIELD PLAINS,1.39851583178002,103.910140642146,820184
184,JELEBU RD,1.37971095812868,103.762440084954,670184
184,PASIR RIS ST 11,1.36523251393642,103.960283310204,510184
184,RIVERVALE CRES,1.39208958947318,103.908281105623,540184
184,STIRLING RD,1.29560954714992,103.804472923985,140184
184,TOA PAYOH CTRL,1.33259000918315,103.849677717253,310184
184,WOODLANDS ST 13,1.43580221540704,103.777300363089,730184
184,YUNG SHENG RD,1.33332140109047,103.722288614113,610184
